filename,CEFR,URL,format
A1_a_request_from_your_boss,A1,https://learnenglish.britishcouncil.org/skills/listening/a1-listening/request-your-boss,BCL
A1_a_voicemail_message,A1,https://learnenglish.britishcouncil.org/skills/listening/a1-listening/voicemail-message,BCL
A1_booking_a_table,A1,https://learnenglish.britishcouncil.org/skills/listening/a1-listening/booking-table,BCL
A1_business_cards,A1,https://learnenglish.britishcouncil.org/skills/listening/a1-listening/business-cards,BCL
A1_finding_the_library,A1,https://learnenglish.britishcouncil.org/skills/listening/a1-listening/finding-library,BCL
A1_meeting_a_new_team_member,A1,https://learnenglish.britishcouncil.org/skills/listening/a1-listening/meeting-new-team-member,BCL
A1_meeting_other_students,A1,https://learnenglish.britishcouncil.org/skills/listening/a1-listening/meeting-other-students,BCL
A1_meeting_people_at_dinner,A1,https://learnenglish.britishcouncil.org/skills/listening/a1-listening/meeting-people-dinner,BCL
A1_ordering_in_a_cafe,A1,https://learnenglish.britishcouncil.org/skills/listening/a1-listening/ordering-cafe,BCL
A1_organising_a_group_project,A1,https://learnenglish.britishcouncil.org/skills/listening/a1-listening/organising-group-project,BCL
A1_shopping_for_clothes,A1,https://learnenglish.britishcouncil.org/skills/listening/a1-listening/shopping-clothes,BCL
A1_the_first_english_class,A1,https://learnenglish.britishcouncil.org/skills/listening/a1-listening/first-english-class,BCL
A1_a_good_nights_sleep,A1,https://learnenglishteens.britishcouncil.org/skills/listening/a1-listening/good-nights-sleep,BCL
A1_at_the_library_giving_personal_information,A1,https://learnenglishteens.britishcouncil.org/skills/listening/a1-listening/library-giving-personal-information,BCL
A1_band_audtitions,A1,https://learnenglishteens.britishcouncil.org/skills/listening/a1-listening/band-auditions,BCL
A1_describing_people,A1,https://learnenglishteens.britishcouncil.org/skills/listening/a1-listening/describing-people,BCL
A1_first_day_at_school,A1,https://learnenglishteens.britishcouncil.org/skills/listening/a1-listening/first-day-school,BCL
A1_getting_an_ID_card,A1,https://learnenglishteens.britishcouncil.org/skills/listening/a1-listening/getting-id-card,BCL
A1_interview_with_a_swimmer,A1,https://learnenglishteens.britishcouncil.org/skills/listening/a1-listening/interview-swimmer,BCL
A1_introducing_a_friend,A1,https://learnenglishteens.britishcouncil.org/skills/listening/a1-listening/introducing-friend,BCL
A1_inviting_someone_to_the_cinema,A1,https://learnenglishteens.britishcouncil.org/skills/listening/a1-listening/inviting-someone-cinema,BCL
A1_online_safety_conversation,A1,https://learnenglishteens.britishcouncil.org/skills/listening/a1-listening/online-safety-conversation,BCL
A1_ordering_food_in_a_cafe,A1,https://learnenglishteens.britishcouncil.org/skills/listening/a1-listening/ordering-food-cafe,BCL
A1_study_tips,A1,https://learnenglishteens.britishcouncil.org/skills/listening/a1-listening/study-tips,BCL
A2_a_morning_briefing,A2,https://learnenglish.britishcouncil.org/skills/listening/a2-listening/morning-briefing,BCL
A2_an_invitation_to_a_party,A2,https://learnenglish.britishcouncil.org/skills/listening/a2-listening/invitation-party,BCL
A2_changing_a_meeting_time,A2,https://learnenglish.britishcouncil.org/skills/listening/a2-listening/changing-meeting-time,BCL
A2_changing_plans,A2,https://learnenglish.britishcouncil.org/skills/listening/a2-listening/changing-plans,BCL
A2_facts_and_figures,A2,https://learnenglish.britishcouncil.org/skills/listening/a2-listening/facts-figures,BCL
A2_four_conversations,A2,https://learnenglish.britishcouncil.org/skills/listening/a2-listening/four-conversations,BCL
A2_instructions_for_an_assignment,A2,https://learnenglish.britishcouncil.org/skills/listening/a2-listening/instructions-assignment,BCL
A2_leaving_a_message,A2,https://learnenglish.britishcouncil.org/skills/listening/a2-listening/leaving-message,BCL
A2_missing_a_class,A2,https://learnenglish.britishcouncil.org/skills/listening/a2-listening/missing-class,BCL
A2_transport_announcements,A2,https://learnenglish.britishcouncil.org/skills/listening/a2-listening/transport-announcements,BCL
A2_understanding_an_explanation,A2,https://learnenglish.britishcouncil.org/skills/listening/a2-listening/understanding-explanation,BCL
A2_whos_who_in_the_office,A2,https://learnenglish.britishcouncil.org/skills/listening/a2-listening/whos-who-office,BCL
A2_eating_out,A2,https://learnenglishteens.britishcouncil.org/skills/listening/a2-listening/eating-out,BCL
A2_free_time,A2,https://learnenglishteens.britishcouncil.org/skills/listening/a2-listening/free-time,BCL
A2_giving_directions,A2,https://learnenglishteens.britishcouncil.org/skills/listening/a2-listening/giving-directions,BCL
A2_going_to_the_cinema,A2,https://learnenglishteens.britishcouncil.org/skills/listening/a2-listening/going-cinema,BCL
A2_shopping_for_clothes,A2,https://learnenglishteens.britishcouncil.org/skills/listening/a2-listening/shopping-clothes,BCL
A2_stop_wasting_time,A2,https://learnenglishteens.britishcouncil.org/skills/listening/a2-listening/stop-wasting-time,BCL
A2_taking_notes,A2,https://learnenglishteens.britishcouncil.org/skills/listening/a2-listening/taking-notes,BCL
A2_tour_of_london,A2,https://learnenglishteens.britishcouncil.org/skills/listening/a2-listening/tour-london,BCL
A2_trains_and_travel,A2,https://learnenglishteens.britishcouncil.org/skills/listening/a2-listening/trains-travel,BCL
A2_travelling_abroad,A2,https://learnenglishteens.britishcouncil.org/skills/listening/a2-listening/travelling-abroad,BCL
A2_using_colours_to_do_homework,A2,https://learnenglishteens.britishcouncil.org/skills/listening/a2-listening/using-colours-do-homework,BCL
A2_weather_forecast,A2,https://learnenglishteens.britishcouncil.org/skills/listening/a2-listening/weather-forecast,BCL
A2_work,A2,https://learnenglishteens.britishcouncil.org/skills/listening/a2-listening/work,BCL
B1_a_phone_call_from_a_customer,B1,https://learnenglish.britishcouncil.org/skills/listening/b1-listening/phone-call-customer,BCL
B1_a_student_discussion,B1,https://learnenglish.britishcouncil.org/skills/listening/b1-listening/student-discussion,BCL
B1_a_team_meeting_about_diversity,B1,https://learnenglish.britishcouncil.org/skills/listening/b1-listening/team-meeting-about-diversity,BCL
B1_a_weather_forecast,B1,https://learnenglish.britishcouncil.org/skills/listening/b1-listening/weather-forecast,BCL
B1_an_interview_about_listening_skills,B1,https://learnenglish.britishcouncil.org/skills/listening/b1-listening/interview-about-listening-skills,BCL
B1_an_introduction_to_a_lecture,B1,https://learnenglish.britishcouncil.org/skills/listening/b1-listening/introduction-lecture,BCL
B1_arriving_late_to_a_class,B1,https://learnenglish.britishcouncil.org/skills/listening/b1-listening/arriving-late-class,BCL
B1_at_the_chemist,B1,https://learnenglish.britishcouncil.org/skills/listening/b1-listening/chemist,BCL
B1_chatting_about_a_series,B1,https://learnenglish.britishcouncil.org/skills/listening/b1-listening/chatting-about-series,BCL
B1_making_a_decision,B1,https://learnenglish.britishcouncil.org/skills/listening/b1-listening/making-decision,BCL
B1_meeting_an_old_friend,B1,https://learnenglish.britishcouncil.org/skills/listening/b1-listening/meeting-old-friend,BCL
B1_work_life_balance,B1,https://learnenglish.britishcouncil.org/skills/listening/b1-listening/work-life-balance,BCL
B1_advice_for_exams,B1,https://learnenglishteens.britishcouncil.org/skills/listening/b1-listening/advice-exams,BCL
B1_amazing_facts,B1,https://learnenglishteens.britishcouncil.org/skills/listening/b1-listening/amazing-facts,BCL
B1_celebrations,B1,https://learnenglishteens.britishcouncil.org/skills/listening/b1-listening/celebrations,BCL
B1_difficult_situations,B1,https://learnenglishteens.britishcouncil.org/skills/listening/b1-listening/difficult-situations,BCL
B1_favourite_things,B1,https://learnenglishteens.britishcouncil.org/skills/listening/b1-listening/favourite-things,BCL
B1_important_people,B1,https://learnenglishteens.britishcouncil.org/skills/listening/b1-listening/important-people,BCL
B1_llamas,B1,https://learnenglishteens.britishcouncil.org/skills/listening/b1-listening/llamas,BCL
B1_my_favourite_film,B1,https://learnenglishteens.britishcouncil.org/skills/listening/b1-listening/my-favourite-film,BCL
B1_organising_your_time,B1,https://learnenglishteens.britishcouncil.org/skills/listening/b1-listening/organising-your-time,BCL
B1_sports_centres,B1,https://learnenglishteens.britishcouncil.org/skills/listening/b1-listening/sports-centres,BCL
B1_the_weekend,B1,https://learnenglishteens.britishcouncil.org/skills/listening/b1-listening/weekend,BCL
B1_theme_parks,B1,https://learnenglishteens.britishcouncil.org/skills/listening/b1-listening/theme-parks,BCL
B2_a_business_interview,B2,https://learnenglish.britishcouncil.org/skills/listening/b2-listening/business-interview,BCL
B2_a_design_presentation,B2,https://learnenglish.britishcouncil.org/skills/listening/b2-listening/design-presentation,BCL
B2_a_digital_detox_podcast,B2,https://learnenglish.britishcouncil.org/skills/listening/b2-listening/digital-detox-podcast,BCL
B2_a_lecture_about_an_experiment,B2,https://learnenglish.britishcouncil.org/skills/listening/b2-listening/lecture-about-experiment,BCL
B2_a_talk_about_motivation,B2,https://learnenglish.britishcouncil.org/skills/listening/b2-listening/talk-about-motivation,BCL
B2_business_news,B2,https://learnenglish.britishcouncil.org/skills/listening/b2-listening/business-news,BCL
B2_creating_a_study_group,B2,https://learnenglish.britishcouncil.org/skills/listening/b2-listening/creating-study-group,BCL
B2_film_reviews,B2,https://learnenglish.britishcouncil.org/skills/listening/b2-listening/film-reviews,BCL
B2_getting_advice,B2,https://learnenglish.britishcouncil.org/skills/listening/b2-listening/getting-advice,BCL
B2_joining_a_gym,B2,https://learnenglish.britishcouncil.org/skills/listening/b2-listening/joining-gym,BCL
B2_office_party_planning,B2,https://learnenglish.britishcouncil.org/skills/listening/b2-listening/office-party-planning,BCL
B2_talking_about_rumours,B2,https://learnenglish.britishcouncil.org/skills/listening/b2-listening/talking-about-rumours,BCL
B2_boy_bands,B2,https://learnenglishteens.britishcouncil.org/skills/listening/b2-listening/boy-bands,BCL
B2_high_achieving_teenagers,B2,https://learnenglishteens.britishcouncil.org/skills/listening/b2-listening/high-achieving-teenagers,BCL
B2_how_to_improve_your_memory,B2,https://learnenglishteens.britishcouncil.org/skills/listening/b2-listening/how-improve-your-memory,BCL
B2_how_to_study,B2,https://learnenglishteens.britishcouncil.org/skills/listening/b2-listening/how-study,BCL
B2_my_hero,B2,https://learnenglishteens.britishcouncil.org/skills/listening/b2-listening/my-hero,BCL
B2_new_inventions,B2,https://learnenglishteens.britishcouncil.org/skills/listening/b2-listening/new-inventions,BCL
B2_sports_interviews,B2,https://learnenglishteens.britishcouncil.org/skills/listening/b2-listening/sports-interviews,BCL
B2_the_best_job_in_the_world,B2,https://learnenglishteens.britishcouncil.org/skills/listening/b2-listening/best-job-world,BCL
B2_the_filter_bubble_part_one,B2,https://learnenglishteens.britishcouncil.org/skills/listening/b2-listening/filter-bubble-part-one,BCL
B2_the_filter_bubble_part_two,B2,https://learnenglishteens.britishcouncil.org/skills/listening/b2-listening/filter-bubble-part-two,BCL
B2_the_maasai_and_the_lions,B2,https://learnenglishteens.britishcouncil.org/skills/listening/b2-listening/maasai-lions,BCL
B2_unusual_british_festivals,B2,https://learnenglishteens.britishcouncil.org/skills/listening/b2-listening/unusual-british-festivals,BCL
B2_what_kind_of_student_are_you,B2,https://learnenglishteens.britishcouncil.org/skills/listening/upper-intermediate-b2/what-kind-student-are-you,BCL
B2_whats_in_a_name,B2,https://learnenglishteens.britishcouncil.org/skills/listening/b2-listening/whats-name,BCL
C1_a_job_interview,C1,https://learnenglish.britishcouncil.org/skills/listening/c1-listening/job-interview,BCL
C1_a_project_management_meeting,C1,https://learnenglish.britishcouncil.org/skills/listening/c1-listening/project-management-meeting,BCL
C1_an_interview_about_two_books,C1,https://learnenglish.britishcouncil.org/skills/listening/c1-listening/interview-about-two-books,BCL
C1_birthday_parties,C1,https://learnenglish.britishcouncil.org/skills/listening/c1-listening/birthday-parties,BCL
C1_catching_up_after_a_trip,C1,https://learnenglish.britishcouncil.org/skills/listening/c1-listening/catching-after-trip,BCL
C1_challenges_at_work,C1,https://learnenglish.britishcouncil.org/skills/listening/c1-listening/challenges-work,BCL
C1_innovation_in_business,C1,https://learnenglish.britishcouncil.org/skills/listening/c1-listening/innovation-business,BCL
C1_introverts_redressing_the_balance,C1,https://learnenglish.britishcouncil.org/skills/listening/c1-listening/introverts-redressing-balance,BCL
C1_renting_a_house,C1,https://learnenglish.britishcouncil.org/skills/listening/c1-listening/renting-house,BCL
C1_tech_addicition,C1,https://learnenglish.britishcouncil.org/skills/listening/c1-listening/tech-addiction,BCL
C1_the_helix,C1,https://learnenglish.britishcouncil.org/skills/listening/c1-listening/helix,BCL
C1_the_history_of_hand_gestures,C1,https://learnenglish.britishcouncil.org/skills/listening/c1-listening/history-hand-gestures,BCL
C1_help_other_help_yourself,C1,https://learnenglishteens.britishcouncil.org/skills/listening/c1-listening/help-others-help-yourself,BCL
C1_how_false_information_spreads,C1,https://learnenglishteens.britishcouncil.org/skills/listening/c1-listening/how-false-information-spreads,BCL
C1_how_to_break_into_the_music_industry,C1,https://learnenglishteens.britishcouncil.org/skills/listening/c1-listening/how-break-music-industry,BCL
C1_living_online,C1,https://learnenglishteens.britishcouncil.org/skills/listening/c1-listening/living-online,BCL
C1_man_or_beast,C1,https://learnenglishteens.britishcouncil.org/skills/listening/advanced-c1/man-or-beast,BCL
C1_sleeping_for_exam_success,C1,https://learnenglishteens.britishcouncil.org/skills/listening/c1-listening/sleeping-exam-success,BCL
C1_teens_going_veggie,C1,https://learnenglishteens.britishcouncil.org/skills/listening/c1-listening/teens-going-veggie,BCL
C1_the benefits_of_sport,C1,https://learnenglishteens.britishcouncil.org/skills/listening/c1-listening/benefits-sport,BCL
C1_the_fear_factor,C1,https://learnenglishteens.britishcouncil.org/skills/listening/c1-listening/fear-factor,BCL
C1_wars_silver_lining,C1,https://learnenglishteens.britishcouncil.org/skills/listening/c1-listening/wars-silver-lining,BCL
A2_podcasts_episode_01,A2,https://learnenglish.britishcouncil.org/general-english/audio-series/podcasts/podcasts-series-1/episode-01,BCL
A2_B1_podcasts_episode_10,A2,https://learnenglish.britishcouncil.org/general-english/audio-series/podcasts/podcasts-series-1/episode-02,BCL
A2_B1_podcasts_episode_02,A2,https://learnenglish.britishcouncil.org/general-english/audio-series/podcasts/podcasts-series-1/episode-03,BCL
A2_B1_podcasts_episode_03,A2,https://learnenglish.britishcouncil.org/general-english/audio-series/podcasts/podcasts-series-1/episode-04,BCL
A2_B1_podcasts_episode_04,A2,https://learnenglish.britishcouncil.org/general-english/audio-series/podcasts/podcasts-series-1/episode-05,BCL
A2_B1_podcasts_episode_05,A2,https://learnenglish.britishcouncil.org/general-english/audio-series/podcasts/podcasts-series-1/episode-06,BCL
A2_B1_podcasts_episode_06,A2,https://learnenglish.britishcouncil.org/general-english/audio-series/podcasts/podcasts-series-1/episode-07,BCL
A2_B1_podcasts_episode_07,A2,https://learnenglish.britishcouncil.org/general-english/audio-series/podcasts/podcasts-series-1/episode-08,BCL
A2_B1_podcasts_episode_08,A2,https://learnenglish.britishcouncil.org/general-english/audio-series/podcasts/podcasts-series-1/episode-09,BCL
A2_B1_podcasts_episode_09,A2,https://learnenglish.britishcouncil.org/general-english/audio-series/podcasts/podcasts-series-1/episode-10,BCL
B2_music_social_media,B2,https://learnenglish.britishcouncil.org/general-english/audio-zone,BCL
B2_my_two_cats,B2,https://learnenglish.britishcouncil.org/general-english/audio-zone,BCL
B2_radiohead,B2,https://learnenglish.britishcouncil.org/general-english/audio-zone,BCL
B2_special_restaurant,B2,https://learnenglish.britishcouncil.org/general-english/audio-zone,BCL
B2_tennis_keeping_fit,B2,https://learnenglish.britishcouncil.org/general-english/audio-zone,BCL
B2_vinyl,B2,https://learnenglish.britishcouncil.org/general-english/audio-zone,BCL
B1_B2_my_strange_encounter_wild_pig,B1,https://learnenglish.britishcouncil.org/general-english/audio-zone,BCL
B1_marathon_running,B1,https://learnenglish.britishcouncil.org/general-english/audio-zone,BCL
B1_my_son,B1,https://learnenglish.britishcouncil.org/general-english/audio-zone,BCL
B1_study_trip_uk,B1,https://learnenglish.britishcouncil.org/general-english/audio-zone,BCL
B2_beating_stress,B2,https://learnenglish.britishcouncil.org/general-english/audio-zone,BCL
B2_coventry_city_fc,B2,https://learnenglish.britishcouncil.org/general-english/audio-zone,BCL
B2_horror_films,B2,https://learnenglish.britishcouncil.org/general-english/audio-zone,BCL
B2_hypatia_trust,B2,https://learnenglish.britishcouncil.org/general-english/audio-zone,BCL
B2_learning_languages,B2,https://learnenglish.britishcouncil.org/general-english/audio-zone,BCL
B2_living_london,B2,https://learnenglish.britishcouncil.org/general-english/audio-zone,BCL
B2_living_my_own,B2,https://learnenglish.britishcouncil.org/general-english/audio-zone,BCL
B2_music_manchester,B2,https://learnenglish.britishcouncil.org/general-english/audio-zone,BCL
A1_A2_episode_08_brown_bread,A1,https://learnenglish.britishcouncil.org/general-english/video-series/starting-out,BCV
A1_A2_episode_09_family_photos,A1,https://learnenglish.britishcouncil.org/general-english/video-series/starting-out,BCV
A1_A2_episode_10_sportsman,A1,https://learnenglish.britishcouncil.org/general-english/video-series/starting-out,BCV
A1_A2_episode_11_what_time_it,A1,https://learnenglish.britishcouncil.org/general-english/video-series/starting-out,BCV
A1_A2_episode_12_old_friend,A1,https://learnenglish.britishcouncil.org/general-english/video-series/starting-out,BCV
A1_A2_episode_13_horoscopes,A1,https://learnenglish.britishcouncil.org/general-english/video-series/starting-out,BCV
A1_A2_episode_14_can_you_speak_french,A1,https://learnenglish.britishcouncil.org/general-english/video-series/starting-out,BCV
A1_A2_episode_15_there_campsite,A1,https://learnenglish.britishcouncil.org/general-english/video-series/starting-out,BCV
A1_A2_episode_01_they_meet,A1,https://learnenglish.britishcouncil.org/general-english/video-series/starting-out,BCV
A1_A2_episode_02_toms_party,A1,https://learnenglish.britishcouncil.org/general-english/video-series/starting-out,BCV
A1_A2_episode_03_what_do_you_doing,A1,https://learnenglish.britishcouncil.org/general-english/video-series/starting-out,BCV
A1_A2_episode_04_where_are_you,A1,https://learnenglish.britishcouncil.org/general-english/video-series/starting-out,BCV
A1_A2_episode_05_speaking_or_eating,A1,https://learnenglish.britishcouncil.org/general-english/video-series/starting-out,BCV
A1_A2_episode_06_ill_pay,A1,https://learnenglish.britishcouncil.org/general-english/video-series/starting-out,BCV
A1_A2_episode_07_race,A1,https://learnenglish.britishcouncil.org/general-english/video-series/starting-out,BCV
B2_hamlet_1_his_fathers_ghost,B2,https://learnenglish.britishcouncil.org/general-english/video-series/shakespeare,BCV
B2_hamlet_2_bad_death,B2,https://learnenglish.britishcouncil.org/general-english/video-series/shakespeare,BCV
B2_juliet_1_falling_love,B2,https://learnenglish.britishcouncil.org/general-english/video-series/shakespeare,BCV
B2_juliet_2_feisty_funny_determined,B2,https://learnenglish.britishcouncil.org/general-english/video-series/shakespeare,BCV
B2_lady_macbeth_1_top_dog,B2,https://learnenglish.britishcouncil.org/general-english/video-series/shakespeare,BCV
B2_lady_macbeth_2_unchecked_ambition,B2,https://learnenglish.britishcouncil.org/general-english/video-series/shakespeare,BCV
B2_london_1_piece_piece,B2,https://learnenglish.britishcouncil.org/general-english/video-series/shakespeare,BCV
B2_london_2_penny_yard,B2,https://learnenglish.britishcouncil.org/general-english/video-series/shakespeare,BCV
B2_much_ado_1_beautiful_trick,B2,https://learnenglish.britishcouncil.org/general-english/video-series/shakespeare,BCV
B2_much_ado_2_fun_play,B2,https://learnenglish.britishcouncil.org/general-english/video-series/shakespeare,BCV
B2_stratford_1_shakespeare_glove_maker,B2,https://learnenglish.britishcouncil.org/general-english/video-series/shakespeare,BCV
B2_stratford_2_lost_years,B2,https://learnenglish.britishcouncil.org/general-english/video-series/shakespeare,BCV
B2_tempest_1_bigger_me,B2,https://learnenglish.britishcouncil.org/general-english/video-series/shakespeare,BCV
